customer ID,Trans date & time,merchant,category,amount,first name ,last name ,gender,street,city,state,zip,City pop,job,Dob,Trans num,approved
119,01-01-2019 01:30,fraud_Bernhard Inc,gas_transport,61,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,165,Naval architect,20-09-1945,4162cf5479ea1c7fb0d55dfdb1df834c,0
120,01-01-2019 01:31,fraud_Wuckert-Walter,grocery_net,38.7,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,7297,IT trainer,13-07-1990,83afa07b375903bed0eef11840145895,0
121,01-01-2019 01:31,fraud_Weber and Sons,food_dining,98.24,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,2799,"Therapist, horticultural",21-01-1961,6658882e9274e3d6fc3dffa5593b8ad6,0
122,01-01-2019 01:32,"fraud_Herman, Treutel and Dickens",misc_net,3.66,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,725,Environmental consultant,28-11-1972,895bfdf48e8c52d12f11b180712438fa,0
123,01-01-2019 01:32,fraud_Halvorson Group,misc_pos,34.11,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,1261,Broadcast presenter,01-07-1972,4afacee0a85f77dbd5b16fb0e29512ac,0
124,01-01-2019 01:32,fraud_Rau and Sons,grocery_pos,134.66,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,1271,"Producer, radio",14-08-1958,19853c021cb7ef4ffa32f76c16193a1b,0
125,01-01-2019 01:33,fraud_Kutch-Hegmann,grocery_net,55.6,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,1195,Trading standards officer,13-03-1974,a85f17caa74a4eb0acaff9bae866b1d9,0
126,01-01-2019 01:33,fraud_Koss and Sons,gas_transport,58.79,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,1271,"Producer, radio",14-08-1958,e464e694234a447e69ae2b3d4afb7804,0
127,01-01-2019 01:34,fraud_Smitham-Schiller,grocery_net,57.43,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,3255,Financial trader,08-07-1978,7b8a169e6c95ced581a7f227f60803cf,0
128,01-01-2019 01:34,fraud_Hudson-Ratke,grocery_pos,83.81,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,1970,Energy engineer,02-09-1985,4e00575ea0d37490f513525361b3cfd3,0
129,01-01-2019 01:34,fraud_Hills-Olson,grocery_net,27.03,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,92608,"Engineer, communications",26-07-2001,011f7fc2db063dc3f63219a76e052ace,0
130,01-01-2019 01:36,fraud_Durgan-Auer,misc_net,23.8,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,276,"Scientist, audiological",06-05-1929,98fec127a1545ec4dad787e5326bd374,0
131,01-01-2019 01:36,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3.74,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,459921,Historic buildings inspector/conservation officer,14-06-1960,870f6880d0de3956e68e8942126527ac,0
132,01-01-2019 01:36,fraud_McDermott-Rice,misc_pos,9.07,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,4778,Engineering geologist,14-06-1954,fd55311b9dc5f80cb7d99cb861f9dcde,0
133,01-01-2019 01:37,"fraud_Raynor, Reinger and Hagenes",gas_transport,64.72,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,9521,"Teacher, English as a foreign language",19-10-1977,395dc5bf20e1fd8cf0f0a5e51b816998,0
134,01-01-2019 01:37,fraud_Pacocha-O'Reilly,grocery_pos,92.56,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,1089,Materials engineer,02-11-1971,9439af9f09040eac2c5f02dbdcc37a9f,0
135,01-01-2019 01:37,fraud_DuBuque LLC,grocery_pos,113.19,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,1271,"Producer, radio",14-08-1958,61aa9cb51f56910884272f434a55955c,0
136,01-01-2019 01:38,fraud_Powlowski-Weimann,food_dining,187.27,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,43102,Health visitor,27-11-1950,5476b80d8bdaa67fea1537b64eeb1f15,0
137,01-01-2019 01:39,"fraud_Langosh, Wintheiser and Hyatt",food_dining,68.24,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,9165,Medical secretary,23-05-1963,b3b9fb3557a216135aba6469b2edc761,0
138,01-01-2019 01:41,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,636.41,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,2661,Theatre director,14-11-1948,25240538cb76fe0e9f55c3eb2c5e3bf9,0
139,01-01-2019 01:41,fraud_Rempel Inc,shopping_net,500.92,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,4913,Technical brewer,10-11-1966,837eefecce8e6e71f5634b437a982d3d,0
140,01-01-2019 01:41,fraud_Pacocha-Bauch,shopping_pos,2.1,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,589,Systems analyst,21-12-1945,53fb041938a6e239a2e1679d27a7f9c2,0
141,01-01-2019 01:42,fraud_Bins-Rice,gas_transport,69.54,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,3085,Land/geomatics surveyor,15-10-1990,9ea93e7b76291b4f4a718b4a6f36f8ed,0
142,01-01-2019 01:43,fraud_Emard Inc,gas_transport,84.23,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,2691,Arboriculturist,16-08-1993,482cd31997516a573938c06622dd29d4,0
143,01-01-2019 01:43,fraud_Kutch and Sons,grocery_pos,117.77,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,298,"Engineer, structural",22-04-1963,fc3e8d99c4edcba65fd3a900229220f4,0
144,01-01-2019 01:44,fraud_Fisher Inc,shopping_net,5.61,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,932,"Physicist, medical",10-12-1954,b799e535538924c4820e1960d99ee0f7,0
145,01-01-2019 01:44,"fraud_Olson, Becker and Koch",gas_transport,71.74,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,1666,Diagnostic radiographer,01-07-1968,91a6d1b53cde6964ec74f34d3f087579,0
146,01-01-2019 01:45,fraud_Friesen-D'Amore,gas_transport,75.76,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,190178,Television production assistant,01-04-1973,daa13862b3a74247a7ec2b9c91f57ac4,0
147,01-01-2019 01:46,"fraud_Reilly, Heaney and Cole",gas_transport,83.1,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,7646,Medical sales representative,15-09-1988,93717217656859083b507e32bdc6577b,0
148,01-01-2019 01:46,fraud_Boyer PLC,misc_pos,32.82,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,477,Naval architect,15-04-1988,a05deff7a60c8b5ef65f780ef5c09743,0
149,01-01-2019 01:47,fraud_Cummings LLC,gas_transport,57.5,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,6460,Building control surveyor,27-09-1959,ffaa189d06b4978eb5398b669b02547b,0
150,01-01-2019 01:47,"fraud_Adams, Kovacek and Kuhlman",grocery_net,53.87,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,6841,"Therapist, sports",06-06-1999,47d1b0ee1ad5619a39708fec07275ae7,0
151,01-01-2019 01:49,fraud_Luettgen PLC,gas_transport,47.1,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,601723,"Optician, dispensing",20-07-1970,e58818f6b3f998f5c287bcf35259fed9,0
152,01-01-2019 01:49,fraud_Boyer PLC,misc_pos,184.83,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,2691,Arboriculturist,16-08-1993,39d3648622f26dc97a2df65d8b074b32,0
153,01-01-2019 01:49,fraud_Cassin-Harvey,grocery_net,56.35,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,1526206,Structural engineer,01-01-1985,4f42c5730ad43d9b374109ff923b4c76,0
154,01-01-2019 01:50,fraud_Funk Group,grocery_net,55.81,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,1512,Commercial/residential surveyor,07-05-2003,6ba46336972d5dbe7a38ffb214d9803e,0
155,01-01-2019 01:50,"fraud_Reilly, Heaney and Cole",gas_transport,67.91,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,276,"Scientist, audiological",06-05-1929,8e364131ffb75a95c9a04b304c9994e4,0
156,01-01-2019 01:53,fraud_Luettgen PLC,gas_transport,75.82,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,139650,Database administrator,23-01-1957,07ace7bae64a01639040a26599e27724,0
157,01-01-2019 01:54,fraud_Goodwin-Nitzsche,grocery_pos,123.14,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,1261,Broadcast presenter,01-07-1972,5cfc5255cf34ff3affe2f7c2319aa09a,0
158,01-01-2019 01:56,fraud_Pacocha-Bauch,shopping_pos,8.34,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,9565,Exhibition designer,11-12-1927,8f839e739055218d8e7e468de7d5f111,0
159,01-01-2019 01:56,"fraud_Parisian, Schiller and Altenwerth",misc_net,14.03,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,6508,Training and development officer,22-06-1981,c5b45db3f9af5c8f13573906e7dafcdc,0
160,01-01-2019 01:58,fraud_Metz-Boehm,shopping_pos,1.46,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,1766,Mechanical engineer,04-06-1962,abf8bf5819e8d74e53f7241da9e3714b,0
161,01-01-2019 01:59,"fraud_Monahan, Bogisich and Ledner",misc_pos,10.26,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,4056,Film/video editor,25-06-1990,343e889c6eb9e38d1fe0a557247fc26d,0
162,01-01-2019 02:00,fraud_Koelpin and Sons,misc_net,3.67,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,1923,Medical physicist,16-01-1960,a28c5d7c17b0355649ae04a17d32d335,0
163,01-01-2019 02:00,fraud_Kuhic LLC,shopping_net,8.95,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,695,Administrator,15-07-1954,056cc4326ddd0af0d9341dc101dc4b5f,0
164,01-01-2019 02:00,fraud_Koepp-Parker,grocery_pos,51.6,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,207410,Mudlogger,03-07-1984,76f52c6f0f35f6e2a4335e4f1b115339,0
165,01-01-2019 02:01,fraud_DuBuque LLC,grocery_pos,204.72,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,753116,Fisheries officer,06-08-1971,6678b8bfd6c52a40aa0f126bbc881557,0
166,01-01-2019 02:01,"fraud_Stehr, Jewess and Schimmel",misc_net,4.47,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,1100,"Conservator, museum/gallery",05-04-1950,745ed604f0a65fa57549202c92b05db9,0
167,01-01-2019 02:01,"fraud_Quitzon, Green and Bashirian",shopping_pos,4.08,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,13835,"Programmer, multimedia",28-05-1967,7d57fc04294a420edd54fd74f22abbcb,0
168,01-01-2019 02:02,"fraud_Nicolas, Hills and McGlynn",entertainment,145.75,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,10717,Cytogeneticist,13-10-1952,debedd2588067ec99d29d26c343d90b6,0
169,01-01-2019 02:02,fraud_Rodriguez Group,gas_transport,56.34,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,24536,Multimedia programmer,14-10-1983,7d1d42e16e58589910edff6b4c48b88b,0
170,01-01-2019 02:02,fraud_Leannon-Ward,food_dining,31.8,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,9034,"Therapist, occupational",02-03-1969,2e38af6a2565dc98b17aca30c78f9796,0
171,01-01-2019 02:03,fraud_Friesen-Stamm,gas_transport,63.39,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,2470,Counselling psychologist,06-10-1968,6c6ea044f3bf8b9b938cc973e4db1de5,0
172,01-01-2019 02:04,fraud_Botsford Ltd,shopping_pos,8.29,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,2807,Chiropodist,26-01-1931,232a0c3c1e713a6af2996a897705af02,0
173,01-01-2019 02:06,fraud_Bradtke PLC,grocery_pos,78.13,William,Martinez,M,0207 Griffith Plains Apt. 544,Louisiana,MO,63353,4593,"Teacher, early years/pre",11-11-1940,e46a01d459665d3466b3a2148eb80f4e,0
174,01-01-2019 02:08,"fraud_Zieme, Bode and Dooley",gas_transport,52.67,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,545147,Counsellor,18-11-1987,29768857d3597be571bce4497a48c735,0
175,01-01-2019 02:08,fraud_Hills-Witting,shopping_net,2.11,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,129,Cartographer,15-12-1965,3749d51cb61d34bcaae08fcbee53fceb,0
176,01-01-2019 02:10,fraud_Brown-Greenholt,entertainment,5.27,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,9993,Pensions consultant,16-10-1962,9f55bd65f64193f1b1a46a99c93e7844,0
177,01-01-2019 02:12,"fraud_Bernhard, Grant and Langworth",shopping_pos,1.42,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,73,Product designer,10-02-1935,0020b02e5638ee80c7176007e1b483fa,0
178,01-01-2019 02:12,fraud_Lockman Ltd,grocery_pos,104.08,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,49,Research scientist (physical sciences),05-07-1981,991f851c15545feaa5c0c90e264a66a3,0
179,01-01-2019 02:12,fraud_Metz-Boehm,shopping_pos,9.63,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,181438,Primary school teacher,19-03-1934,488b38b0478a9e1e80f7aafe1dfd67d2,0
180,01-01-2019 02:13,fraud_Harber Inc,gas_transport,39.98,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,2368,Electronics engineer,17-07-1989,f8ab97ed82e0669c50d3d8a60baf9c64,0
181,01-01-2019 02:14,fraud_Bauch-Raynor,grocery_pos,192.82,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,525713,Museum/gallery exhibitions officer,09-05-1992,3dcdb9b61cc3770b9c8b78818173e6d6,0
182,01-01-2019 02:14,"fraud_Wiza, Schaden and Stark",misc_pos,34.76,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,1442,Air broker,20-05-1982,e6e3f462abfffdf22115360310622e20,0
183,01-01-2019 02:16,fraud_Buckridge PLC,misc_pos,9.5,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,52126,Chemical engineer,23-08-1929,a4d5b259f2a78599f3100611bc4b32ce,0
184,01-01-2019 02:16,fraud_Lockman Ltd,grocery_pos,182.1,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,14228,Advertising account executive,26-03-1971,f83ceecffe486ed53cec38744c188160,0
185,01-01-2019 02:17,fraud_Kilback LLC,grocery_pos,78.43,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,2036,Engineering geologist,20-08-1971,ec53af6138de6c125184ba6f4411b73d,0
186,01-01-2019 02:20,fraud_Spinka Inc,grocery_net,76.37,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,128715,Historic buildings inspector/conservation officer,25-05-1995,dacfc89918edf60c4c4dae339fffb1b0,0
187,01-01-2019 02:20,"fraud_Kerluke, Kertzmann and Wiza",misc_net,6.37,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,93193,"Editor, magazine features",19-04-1995,bcff0b6c116a2ed80b212aa3acb07195,0
188,01-01-2019 02:20,"fraud_Ferry, Reichel and DuBuque",grocery_net,28.37,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,20478,Materials engineer,04-06-1997,34643d5a43acea936ebfab68d53e1a89,0
189,01-01-2019 02:21,fraud_Price Inc,shopping_net,5.82,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,137067,Advertising account planner,04-12-1951,f951e7d867154de4b5fb8934690359ac,0
190,01-01-2019 02:21,"fraud_Johnston, Nikolaus and Maggio",grocery_net,41.01,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,1725,Chartered legal executive (England and Wales),27-05-1967,ff342d2dad68412cbc24eb27b2370291,0
191,01-01-2019 02:22,fraud_Harber Inc,gas_transport,70.56,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,136895,Accounting technician,19-09-1939,ca10b1a1bc7efc32e2840b84d0ae8183,0
192,01-01-2019 02:22,fraud_Berge LLC,gas_transport,57.64,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,1679,Psychiatric nurse,02-05-1986,c304a7ed05ab1267dabed3a82c367234,0
193,01-01-2019 02:22,fraud_Conroy-Cruickshank,gas_transport,119.47,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,6284,Secondary school teacher,27-03-1936,876d3955190af400d69a01a79a7dbceb,0
194,01-01-2019 02:23,fraud_Rau and Sons,grocery_pos,117.29,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,1196,"Librarian, academic",11-06-1958,1f24070c1ab4fcdabfc8c96be5906527,0
195,01-01-2019 02:23,fraud_Abshire PLC,entertainment,65.05,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,590,"Embryologist, clinical",30-03-1953,df1f46cb63a40e84702de8c3b0c8f66f,0
196,01-01-2019 02:26,fraud_Huels-Hahn,gas_transport,61.99,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,276896,Immunologist,12-03-1997,56bf02cc990fffa7866794be63472528,0
197,01-01-2019 02:26,fraud_Torp-Labadie,gas_transport,49.53,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,471,"Education officer, museum",02-08-1967,c09831d3ebf12b67982f193d03162974,0
198,01-01-2019 02:27,fraud_Funk Group,grocery_net,54.47,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,47249,Market researcher,22-11-1980,380323300d81e3748e91db03d95cc3fa,0
199,01-01-2019 02:28,fraud_Gleason-Macejkovic,shopping_net,6.05,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,1850,Counselling psychologist,29-12-1963,330336fda32a449755233ac8a862378d,0
200,01-01-2019 02:28,fraud_Doyle Ltd,grocery_pos,157.07,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,1120,Television floor manager,17-04-1957,2718171b5be46962b081ee742ed3cd42,0
201,01-01-2019 02:29,"fraud_Schaefer, Maggio and Daugherty",gas_transport,59.19,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,1423,"Psychologist, forensic",07-10-1998,13aaac951dec03bdf13038aeeb0e261e,0
202,01-01-2019 02:31,fraud_McDermott-Rice,misc_pos,13.67,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,545147,Counsellor,18-11-1987,49b8ff92b52599bc8c265d0b8d008593,0
203,01-01-2019 02:32,fraud_Spinka Inc,grocery_net,57.57,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,1312922,Contractor,24-10-1981,0bffbd021d632206028c981630007c12,0
204,01-01-2019 02:33,fraud_McGlynn-Jaskolski,misc_pos,99.08,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34882,Health physicist,25-04-1971,56821cb1d8c2c3d57299cc01bfd2e071,0
205,01-01-2019 02:33,fraud_Bartoletti-Wunsch,gas_transport,72.67,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,23805,Copy,22-02-1970,53c88bde168d91f16e7f0c1752def3a6,0
206,01-01-2019 02:34,fraud_Padberg-Welch,grocery_pos,103.77,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,99,Dance movement psychotherapist,28-03-1986,868404210f9f96063a4cb46e6cf1494d,0
207,01-01-2019 02:34,fraud_Cole PLC,grocery_pos,123.35,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,532,Audiological scientist,09-01-1956,b5b69da1242af7323956dd907a8eb79c,0
208,01-01-2019 02:35,"fraud_Lehner, Reichert and Mills",misc_pos,2.07,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,413574,Bookseller,18-06-1968,fdce65baf3dd8e897f03fb09f6c78b9c,0
209,01-01-2019 02:36,fraud_Keeling-Crist,misc_pos,7.16,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,63,Systems developer,30-10-1969,af2d9369bc89ae5db7ef09af1ae62a32,0
210,01-01-2019 02:36,fraud_Ledner-Pfannerstill,gas_transport,74.6,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,1595797,Land,17-10-1995,3b9b6a9e4bb911cfbaa80a51a651541f,0
211,01-01-2019 02:36,fraud_McCullough LLC,misc_pos,39.92,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,1446,Chartered loss adjuster,15-01-1978,482616af9d4d84545495fb34ada8a757,0
212,01-01-2019 02:37,fraud_Schmitt Ltd,misc_net,29.19,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,337,Occupational psychologist,05-07-1954,d51dc2a26160f1425df51982c6d05257,0
213,01-01-2019 02:38,"fraud_Schaefer, Maggio and Daugherty",gas_transport,56.76,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,798,Facilities manager,26-06-1926,5acea90691e9e61313977959bcfa4510,0
214,01-01-2019 02:38,fraud_Pouros-Haag,shopping_pos,7.6,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,24840,Agricultural consultant,20-01-1960,6bf7e1a9ccb189bcc91b1bb2f76ffd77,0
215,01-01-2019 02:38,fraud_Strosin-Cruickshank,grocery_pos,128.24,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,04-01-1964,f78a6508d7b2ed1d111e6d5faaa3a4f4,0
216,01-01-2019 02:41,"fraud_Weimann, Kuhic and Beahan",shopping_pos,19.73,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,6713,Archivist,19-08-1945,cc93ec856d1f85644b0350a1369046dd,0
217,01-01-2019 02:41,fraud_Rutherford-Mertz,grocery_pos,88.67,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,5648,Museum/gallery exhibitions officer,06-10-1934,4f42b1646a63fdcaebcb26c44dbde781,0
218,01-01-2019 02:42,fraud_Donnelly PLC,misc_net,185.04,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,241,Investment analyst,27-10-1974,0a630c19d0ef93f9d262d0ef9bff9358,0
219,01-01-2019 02:42,"fraud_Kutch, Hermiston and Farrell",gas_transport,48.66,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,1517,Dealer,08-11-1951,61efe8834c23dea4a334ea06a4dc293d,0
220,01-01-2019 02:43,fraud_Rodriguez Group,gas_transport,47.01,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,2089,Building control surveyor,22-06-1963,f7be460c86e269971cdbc01a85376377,0
221,01-01-2019 02:43,"fraud_Lockman, West and Runte",grocery_pos,79.96,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,43102,Health visitor,27-11-1950,81581c7d84dab0fd6f492fc274fdeb57,0
222,01-01-2019 02:46,fraud_Torp-Lemke,misc_pos,3.32,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,841711,"Engineer, building services",04-04-1963,900f6896c69d904420bec5e52cf49a95,0
223,01-01-2019 02:47,fraud_Bins-Rice,gas_transport,67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,798,Facilities manager,26-06-1926,84932d40b456b7ca97eb826db38ed7c2,0
224,01-01-2019 02:47,fraud_Schmeler Inc,misc_pos,1.67,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,78968,Financial adviser,10-02-1968,199ec5a4b4263df8d67bce557d26871b,0
225,01-01-2019 02:48,fraud_Kris-Weimann,misc_net,150.61,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,15269,"Psychologist, sport and exercise",05-07-1993,5acfa2203cb3bca4af8184c0e67c8eeb,0
226,01-01-2019 02:49,"fraud_Rodriguez, Yost and Jenkins",misc_net,4.73,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,158701,"Journalist, newspaper",06-03-1978,5c2d3c6826c9c1e7b731885cc807132f,0
227,01-01-2019 02:50,fraud_Deckow-O'Conner,grocery_pos,60.71,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,134056,"Doctor, hospital",18-05-1980,7368b05786f40bba6bc69bea73af86d8,0
228,01-01-2019 02:51,fraud_Wiegand-Lowe,grocery_net,59.84,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,2526,Phytotherapist,12-11-1970,c03e04a93c4e8242c15f4d93e35c926f,0
229,01-01-2019 02:51,fraud_Auer-Mosciski,grocery_pos,196.36,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,4726,Pharmacologist,07-06-1977,add7500504113981f84328f3d1f8e013,0
230,01-01-2019 02:52,"fraud_Okuneva, Schneider and Rau",shopping_pos,140.12,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,965,Horticultural therapist,10-02-1982,bd9dc54c80711a1a4d8f1d13e1b55a32,0
